OpCode	CameraIndex	Descriptor	CameraModel	ImageRows	ImageCols	XPixelSize	YPixelSize	XPPOffset	YPPOffset	FocalLength	RadialK3	RadialK5	RadialK7	DecentringP1	DecentringP2	Orthogonality	Affinity	CameraX	CameraY	CameraZ	Omega	Phi	Kappa	UnitName
MNCB202	1	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0763320734	0.0126605572	4.3382705789	-0.0069405600	0.0006585435	0.0000000000	0.0002942313	0.0000478209	0.0000000000	-0.0070582588	248.5192936805	0.0000000000	0.0000000000	-0.0090859332	4.6775931213	0.8053619858	mm
NCB1359	0	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0222002715	-0.0220737974	4.3281162685	-0.0057232716	0.0002833859	0.0000000000	0.0002174994	0.0000325299	0.0000000000	-0.0072013367	-349.1013792136	0.0000000000	0.0000000000	-0.1401250789	-6.8372612014	2.4041309317	mm
NCB1359	1	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0915803859	-0.0341290953	4.3229129254	-0.0058167565	0.0003336704	0.0000000000	0.0001918505	0.0000132447	0.0000000000	-0.0072710531	349.1013792136	0.0000000000	0.0000000000	0.1401250789	8.4929460956	2.0159972577	mm
NCB1301	0	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0222002715	-0.0220737974	4.3281162685	-0.0057232716	0.0002833859	0.0000000000	0.0002174994	0.0000325299	0.0000000000	-0.0072013367	-349.1013792136	0.0000000000	0.0000000000	-0.1401250789	-6.8372612014	2.4041309317	mm
NCB1301	1	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0915803859	-0.0341290953	4.3229129254	-0.0058167565	0.0003336704	0.0000000000	0.0001918505	0.0000132447	0.0000000000	-0.0072710531	349.1013792136	0.0000000000	0.0000000000	0.1401250789	8.4929460956	2.0159972577	mm
NCB1349	0	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0222002715	-0.0220737974	4.3281162685	-0.0057232716	0.0002833859	0.0000000000	0.0002174994	0.0000325299	0.0000000000	-0.0072013367	-349.1013792136	0.0000000000	0.0000000000	-0.1401250789	-6.8372612014	2.4041309317	mm
NCB1349	1	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0915803859	-0.0341290953	4.3229129254	-0.0058167565	0.0003336704	0.0000000000	0.0001918505	0.0000132447	0.0000000000	-0.0072710531	349.1013792136	0.0000000000	0.0000000000	0.1401250789	8.4929460956	2.0159972577	mm
MNCB263	0	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	0.0505115178	-0.0249374695	4.3296660130	-0.0054046237	0.0003030723	0.0000000000	0.0002669726	0.0001503175	0.0000000000	-0.0072749195	-250.5752866549	0.0000000000	0.0000000000	-0.0775360450	-5.1362302489	1.6984933541	mm
MNCB263	1	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0321561366	-0.0242898886	4.3504630240	-0.0055034670	0.0003339371	0.0000000000	-0.0000899492	0.0001617521	0.0000000000	-0.0072128435	250.5752866549	0.0000000000	0.0000000000	0.0775360450	5.0922019211	2.3996294454	mm
MNCB213	0	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0388084539	-0.0146168358	4.3452465588	-0.0057201395	0.0003173013	0.0000000000	0.0000141594	0.0000359656	0.0000000000	-0.0072913947	-249.4015389286	0.0000000000	0.0000000000	-0.2957241970	-4.1389856839	1.4918369452	mm
MNCB213	1	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0625415716	-0.0106026011	4.3308422850	-0.0058539608	0.0003425060	0.0000000000	-0.0002065118	0.0002075452	0.0000000000	-0.0072694643	249.4015389286	0.0000000000	0.0000000000	0.2957241970	5.9088020209	1.2460222370	mm
MNCB206	0	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0634579750	-0.0275867144	4.3447656853	-0.0058270780	0.0003612709	0.0000000000	-0.0001770242	-0.0003423751	0.0000000000	-0.0069540849	-249.4368805587	0.0000000000	0.0000000000	-0.1035216321	-3.8719168559	2.8983451968	mm
MNCB206	1	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0555717819	-0.0242048619	4.3346587154	-0.0058809087	0.0003104057	0.0000000000	0.0001355090	0.0000331256	0.0000000000	-0.0070860442	249.4368805587	0.0000000000	0.0000000000	0.1035216321	5.6955624357	-0.8436116331	mm
MNCB205	0	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0035905729	-0.0903088286	4.3245508186	-0.0060976805	0.0003418280	0.0000000000	-0.0000648945	0.0001685574	0.0000000000	-0.0074364430	-248.5192936805	0.0000000000	0.0000000000	0.0090859332	-5.0331796033	0.8194328428	mm
MNCB205	1	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0763320734	0.0126605572	4.3382705789	-0.0069405600	0.0006585435	0.0000000000	0.0002942313	0.0000478209	0.0000000000	-0.0070582588	248.5192936805	0.0000000000	0.0000000000	-0.0090859332	4.6775931213	0.8053619858	mm
NCB1282	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0299223908	0.0501797259	3.6963565340	-0.0086121168	0.0008125104	0.0000000000	0.0000152478	0.0001306203	0.0000000000	0.0007535805	-346.7771225100	0.0000000000	0.0000000000	-0.0962921878	-7.7583919877	-1.5977471201	mm
NCB1282	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	-0.0225935727	0.0271809568	3.6786769136	-0.0084870367	0.0007292158	0.0000000000	0.0000232047	-0.0005170315	0.0000000000	0.0004614370	346.7771225100	0.0000000000	0.0000000000	0.0962921878	7.2986000977	1.0752302315	mm
NCB1326	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0174942164	-0.0279217666	3.6850568709	-0.0083718600	0.0006139253	0.0000000000	0.0001414218	-0.0002251208	0.0000000000	0.0001466605	-348.7598828236	0.0000000000	0.0000000000	-0.2042842382	-7.2320746697	0.9807371576	mm
NCB1326	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0800047694	-0.0291503955	3.6880130536	-0.0105047677	0.0025342190	0.0000000000	-0.0004663158	-0.0002603106	0.0000000000	0.0004700446	348.7598828236	0.0000000000	0.0000000000	0.2042842382	8.6648776833	-0.6521750068	mm
