OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
NCB1544	0	0	0.00000	0	NCB1544_L373.avi	102876	25.00000
NCB1544	1	0	0.00000	0	NCB1544_R374.avi	102876	25.00000
NCB1455	0	0	0.00000	0	NCB1455_L439.avi	140671	29.97000
NCB1455	1	0	0.00000	0	NCB1455_R440.avi	140671	29.97000
NCB1471	0	0	0.00000	0	NCB1471_L427.avi	143105	29.97000
NCB1471	1	0	0.00000	0	NCB1471_R428.avi	143105	29.97000
NCB1447	0	0	0.00000	0	NCB1447_L377.avi	146791	29.97000
NCB1447	1	0	0.00000	0	NCB1447_R378.avi	147352	29.97000
NCB1542	0	0	0.00000	0	NCB1542_L377.avi	119999	25.00000
NCB1542	1	0	0.00000	0	NCB1542_R378.avi	120036	25.00000
NCB1484	0	0	0.00000	0	NCB1484_L441.avi	130697	29.97000
NCB1484	1	0	0.00000	0	NCB1484_R442.avi	129043	29.97000
NCB1451	0	0	0.00000	0	NCB1451_R428.avi	143105	29.97000
NCB1451	1	0	0.00000	0	NCB1451_L427.avi	62445	29.97000
NCB1470	0	0	0.00000	0	NCB1470_L377.avi	102924	25.00000
NCB1470	1	0	0.00000	0	NCB1470_R378.avi	102936	25.00000
NCB1446	0	0	0.00000	0	NCB1446_L511.avi	141707	29.97000
NCB1446	1	0	0.00000	0	NCB1446_R512.avi	140726	29.97000
NCB1479	0	0	0.00000	0	NCB1479_L367.avi	102840	25.00000
NCB1479	1	0	0.00000	0	NCB1479_R368.avi	102851	25.00000
NCB1487	0	0	0.00000	0	NCB1487_L375.avi	102852	25.00000
NCB1487	1	0	0.00000	0	NCB1487_R376.avi	102864	25.00000
NCB1536	0	0	0.00000	0	NCB1536_L375.avi	102852	25.00000
NCB1536	1	0	0.00000	0	NCB1536_R376.avi	102876	25.00000
NCB1492	0	0	0.00000	0	NCB1492_L427.avi	143105	29.97000
NCB1492	1	0	0.00000	0	NCB1492_R428.avi	143105	29.97000
NCB1464	0	0	0.00000	0	NCB1464_L373.avi	102936	25.00000
NCB1464	1	0	0.00000	0	NCB1464_R374.avi	102948	25.00000
NCB1461	0	0	0.00000	0	NCB1461_L427.avi	143105	29.97000
NCB1461	1	0	0.00000	0	NCB1461_R428.avi	143105	29.97000
NCB1467	0	0	0.00000	0	NCB1467_L375.avi	102924	25.00000
NCB1467	1	0	0.00000	0	NCB1467_R376.avi	102936	25.00000
NCB1539	0	0	0.00000	0	NCB1539_L367.avi	102924	25.00000
NCB1539	1	0	0.00000	0	NCB1539_R368.avi	102960	25.00000
NCB1541	0	0	0.00000	0	NCB1541_L371.avi	102948	25.00000
NCB1541	1	0	0.00000	0	NCB1541_R372.avi	102932	25.00000
NCB1458	0	0	0.00000	0	NCB1458_L420.avi	140671	29.97000
NCB1458	1	0	0.00000	0	NCB1458_R421.avi	140671	29.97000
NCB1493	0	0	0.00000	0	NCB1493_L367.avi	102852	25.00000
NCB1493	1	0	0.00000	0	NCB1493_R368.avi	102840	25.00000
NCB1475	0	0	0.00000	0	NCB1475_L439.avi	140671	29.97000
NCB1475	1	0	0.00000	0	NCB1475_R440.avi	140671	29.97000
NCB1478	0	0	0.00000	0	NCB1478_L420.avi	126933	29.97000
NCB1478	1	0	0.00000	0	NCB1478_R421.avi	126061	29.97000
NCB1477	0	0	0.00000	0	NCB1477_L439.avi	125322	29.97000
NCB1477	1	0	0.00000	0	NCB1477_R440.avi	123763	29.97000
NCB1472	0	0	0.00000	0	NCB1472_L371.avi	102996	25.00000
NCB1472	1	0	0.00000	0	NCB1472_R372.avi	102924	25.00000
NCB1495	0	0	0.00000	0	NCB1495_L439.avi	140671	29.97000
NCB1495	1	0	0.00000	0	NCB1495_R440.avi	140671	29.97000
NCB1537	0	0	0.00000	0	NCB1537_L439.avi	140671	29.97000
NCB1537	1	0	0.00000	0	NCB1537_R440.avi	140671	29.97000
NCB1462	0	0	0.00000	0	NCB1462_L375.avi	102948	25.00000
NCB1462	1	0	0.00000	0	NCB1462_R376.avi	102924	25.00000
NCB1502	0	0	0.00000	0	NCB1502_L377.avi	102936	25.00000
NCB1502	1	0	0.00000	0	NCB1502_R378.avi	102900	25.00000
NCB1465	0	0	0.00000	0	NCB1465_L377.avi	102948	25.00000
NCB1465	1	0	0.00000	0	NCB1465_R378.avi	102948	25.00000
NCB1473	0	0	0.00000	0	NCB1473_L367.avi	102876	25.00000
NCB1473	1	0	0.00000	0	NCB1473_R368.avi	102912	25.00000
NCB1500	0	0	0.00000	0	NCB1500_L427.avi	143105	29.97000
NCB1500	1	0	0.00000	0	NCB1500_R428.avi	143105	29.97000
NCB1490	0	0	0.00000	0	NCB1490_L377.avi	102887	25.00000
NCB1490	1	0	0.00000	0	NCB1490_R378.avi	102887	25.00000
NCB1452	0	0	0.00000	0	NCB1452_L371.avi	120060	25.00000
NCB1452	1	0	0.00000	0	NCB1452_R372.avi	120048	25.00000
NCB1474	0	0	0.00000	0	NCB1474_L420.avi	140671	29.97000
NCB1474	1	0	0.00000	0	NCB1474_R421.avi	140671	29.97000
NCB1482	0	0	0.00000	0	NCB1482_L377.avi	102863	25.00000
NCB1482	1	0	0.00000	0	NCB1482_R378.avi	102862	25.00000
NCB1488	0	0	0.00000	0	NCB1488_L373.avi	119915	25.00000
NCB1488	1	0	0.00000	0	NCB1488_R374.avi	119915	25.00000
NCB1480	0	0	0.00000	0	NCB1480_L371.avi	102852	25.00000
NCB1480	1	0	0.00000	0	NCB1480_R372.avi	102827	25.00000
NCB1543	0	0	0.00000	0	NCB1543_L441.avi	143091	29.97000
NCB1543	1	0	0.00000	0	NCB1543_R442.avi	140671	29.97000
NCB1498	0	0	0.00000	0	NCB1498_L420.avi	140671	29.97000
NCB1498	1	0	0.00000	0	NCB1498_R421.avi	140671	29.97000
NCB1457	0	0	0.00000	0	NCB1457_L439.avi	140671	29.97000
NCB1457	1	0	0.00000	0	NCB1457_R440.avi	140671	29.97000
NCB1485	0	0	0.00000	0	NCB1485_L375.avi	102912	25.00000
NCB1485	1	0	0.00000	0	NCB1485_R376.avi	102924	25.00000
NCB1456	0	0	0.00000	0	NCB1456_L511.avi	143105	29.97000
NCB1456	1	0	0.00000	0	NCB1456_R512.avi	143105	29.97000
NCB1489	0	0	0.00000	0	NCB1489_L441.avi	140671	29.97000
NCB1489	1	0	0.00000	0	NCB1489_R442.avi	140671	29.97000
NCB1448	0	0	0.00000	0	NCB1448_L373.avi	150656	29.97000
NCB1450	0	0	0.00000	0	NCB1450_L375.avi	120000	25.00000
NCB1450	1	0	0.00000	0	NCB1450_R376.avi	102888	25.00000
NCB1499	0	0	0.00000	0	NCB1499_L367.avi	120047	25.00000
NCB1499	1	0	0.00000	0	NCB1499_R368.avi	120059	25.00000
NCB1535	0	0	0.00000	0	NCB1535_R512.avi	143105	29.97000
NCB1535	1	0	0.00000	0	NCB1535_L511.avi	71553	29.97000
NCB1466	0	0	0.00000	0	NCB1466_L511.avi	135899	29.97000
NCB1466	1	0	0.00000	0	NCB1466_R512.avi	134806	29.97000
NCB1504	0	0	0.00000	0	NCB1504_L373.avi	102876	25.00000
NCB1504	1	0	0.00000	0	NCB1504_R374.avi	102936	25.00000
NCB1463	0	0	0.00000	0	NCB1463_L441.avi	140671	29.97000
NCB1463	1	0	0.00000	0	NCB1463_R442.avi	140671	29.97000
NCB1496	0	0	0.00000	0	NCB1496_L511.avi	143105	29.97000
NCB1496	1	0	0.00000	0	NCB1496_R512.avi	143105	29.97000
NCB1483	0	0	0.00000	0	NCB1483_R374.avi	102876	25.00000
NCB1491	0	0	0.00000	0	NCB1491_L371.avi	102864	25.00000
NCB1491	1	0	0.00000	0	NCB1491_R372.avi	102876	25.00000
NCB1460	0	0	0.00000	0	NCB1460_L371.avi	102948	25.00000
NCB1460	1	0	0.00000	0	NCB1460_R372.avi	102924	25.00000
NCB1501	0	0	0.00000	0	NCB1501_L371.avi	102936	25.00000
NCB1501	1	0	0.00000	0	NCB1501_R372.avi	102900	25.00000
NCB1503	0	0	0.00000	0	NCB1503_R442.avi	129734	29.97000
NCB1503	1	0	0.00000	0	NCB1503_L441.avi	105274	29.97000
NCB1503	1	0	0.00000	0	NCB1503_R442.avi	129734	29.97000
NCB1454	0	0	0.00000	0	NCB1454_L420.avi	140671	29.97000
NCB1454	1	0	0.00000	0	NCB1454_R421.avi	140671	29.97000
NCB1468	0	0	0.00000	0	NCB1468_L441.avi	140671	29.97000
NCB1468	1	0	0.00000	0	NCB1468_R442.avi	140671	29.97000
NCB1476	0	0	0.00000	0	NCB1476_L511.avi	125378	29.97000
NCB1476	1	0	0.00000	0	NCB1476_R512.avi	124402	29.97000
NCB1494	0	0	0.00000	0	NCB1494_L420.avi	140671	29.97000
NCB1494	1	0	0.00000	0	NCB1494_R421.avi	140671	29.97000
NCB1486	0	0	0.00000	0	NCB1486_L511.avi	143105	29.97000
NCB1486	1	0	0.00000	0	NCB1486_R512.avi	143105	29.97000
NCB1449	0	0	0.00000	0	NCB1449_L441.avi	140671	29.97000
NCB1449	1	0	0.00000	0	NCB1449_R442.avi	151673	29.97000
NCB1538	0	0	0.00000	0	NCB1538_L420.avi	140671	29.97000
NCB1538	1	0	0.00000	0	NCB1538_R421.avi	140671	29.97000
NCB1459	0	0	0.00000	0	NCB1459_L367.avi	102960	25.00000
NCB1459	1	0	0.00000	0	NCB1459_R368.avi	102996	25.00000
NCB1540	0	0	0.00000	0	NCB1540_L427.avi	143105	29.97000
NCB1540	1	0	0.00000	0	GOPR3066.MP4	35776	29.97003
NCB1540	1	0	0.00000	0	GP013066.MP4	35776	29.97003
NCB1540	1	0	0.00000	0	GP023066.MP4	35776	29.97003
NCB1540	1	0	0.00000	0	GP033066.MP4	35776	29.97003
NCB1481	0	0	0.00000	0	NCB1481_L427.avi	126569	29.97000
NCB1481	1	0	0.00000	0	NCB1481_R428.avi	125553	29.97000
NCB1469	0	0	0.00000	0	NCB1469_L373.avi	102948	25.00000
